teachingHoursId,Course Instance,Teacher Id,Assigned Hours,Reported Hours
3602,I-1444,19920917-0109,140.0,126.0
3603,I-1445,19570828-0008,240.0,243.0
3604,I-1445,19750417-0051,120.0,133.0
3605,I-1445,19910101-0133,140.0,130.0
3606,I-1446,19680712-0028,280.0,284.0
3607,I-1446,19780424-0057,120.0,125.0
3608,I-1447,19570615-0011,280.0,274.0
3609,I-1447,19781217-0053,100.0,99.0
3610,I-1448,19620831-0024,280.0,270.0
3611,I-1448,19750122-0056,100.0,104.0
3612,I-1449,19640414-0013,280.0,260.0
3613,I-1449,19780602-0035,100.0,99.0
3614,I-1450,19650303-0019,260.0,257.0
3615,I-1450,19751018-0039,140.0,123.0
3616,I-1451,19560612-0010,240.0,220.0
3617,I-1451,19781130-0054,120.0,101.0
3618,I-1451,19900119-0104,120.0,100.0
3619,I-1452,19561222-0030,240.0,238.0
3620,I-1452,19780317-0052,120.0,125.0
3621,I-1453,19560812-0016,260.0,261.0
3622,I-1453,19761024-0034,120.0,126.0
3623,I-1454,19610620-0006,260.0,273.0
3624,I-1454,19781217-0053,140.0,147.0
3625,I-1455,19611219-0014,280.0,300.0
3626,I-1455,19790702-0038,120.0,112.0
3627,I-1455,19920122-0065,100.0,99.0
3628,I-1456,19680712-0028,280.0,283.0
3629,I-1456,19761009-0055,120.0,115.0
3630,I-1457,19650303-0019,280.0,273.0
3631,I-1457,19750331-0036,100.0,112.0
3632,I-1457,19900201-0074,120.0,100.0
3633,I-1458,19620522-0023,280.0,297.0
3634,I-1458,19771013-0040,120.0,128.0
3635,I-1459,19570615-0011,240.0,250.0
3636,I-1459,19750331-0036,140.0,156.0
3637,I-1459,19900619-0076,100.0,104.0
3638,I-1460,19620522-0023,260.0,269.0
3639,I-1460,19781130-0054,120.0,128.0
3640,I-1461,19690513-0015,260.0,240.0
3641,I-1461,19751018-0039,140.0,137.0
3642,I-1462,19620522-0023,240.0,247.0
3643,I-1462,19750331-0036,140.0,134.0
3644,I-1462,19930414-0106,120.0,116.0
3645,I-1463,19690513-0015,260.0,255.0
3646,I-1463,19750220-0037,140.0,122.0
3647,I-1463,19920206-0072,140.0,135.0
3648,I-1464,19600529-0021,240.0,257.0
3649,I-1464,19750220-0037,120.0,110.0
3650,I-1464,19930709-0100,140.0,139.0
3651,I-1465,19611219-0014,240.0,244.0
3652,I-1465,19780602-0035,120.0,117.0
3653,I-1466,19611219-0014,260.0,265.0
3654,I-1466,19790426-0049,100.0,101.0
3655,I-1467,19560705-0025,240.0,238.0
3656,I-1467,19761020-0044,120.0,136.0
3657,I-1467,19930512-0117,120.0,103.0
3658,I-1468,19560612-0010,240.0,249.0
3659,I-1468,19750220-0037,100.0,95.0
3660,I-1469,19620424-0026,260.0,266.0
3661,I-1469,19760108-0050,120.0,110.0
3662,I-1469,19900616-0124,140.0,123.0
3663,I-1470,19600529-0021,240.0,243.0
3664,I-1470,19750906-0032,100.0,96.0
3665,I-1470,19900119-0104,140.0,134.0
3666,I-1471,19610620-0006,260.0,272.0
3667,I-1471,19750512-0043,100.0,119.0
3668,I-1471,19900909-0123,140.0,157.0
3669,I-1472,19610918-0027,260.0,245.0
3670,I-1472,19781217-0053,100.0,109.0
3671,I-1473,19560612-0010,260.0,250.0
3672,I-1473,19770713-0042,120.0,138.0
3673,I-1474,19580515-0017,260.0,245.0
3674,I-1474,19780602-0035,140.0,122.0
3675,I-1475,19690513-0015,240.0,244.0
3676,I-1475,19780317-0052,120.0,138.0
3677,I-1476,19600529-0021,240.0,242.0
3678,I-1476,19750331-0036,100.0,80.0
3679,I-1476,19910122-0077,120.0,134.0
3680,I-1477,19611219-0014,260.0,268.0
3681,I-1477,19770713-0042,140.0,133.0
3682,I-1478,19570826-0012,240.0,239.0
3683,I-1478,19751018-0039,100.0,118.0
3684,I-1478,19911116-0069,140.0,136.0
3685,I-1479,19611219-0014,240.0,251.0
3686,I-1479,19790426-0049,140.0,136.0
3687,I-1479,19920917-0109,120.0,127.0
3688,I-1480,19560812-0016,240.0,255.0
3689,I-1480,19750122-0056,100.0,107.0
3690,I-1480,19900128-0095,100.0,118.0
3691,I-1481,19580218-0007,260.0,278.0
3692,I-1481,19750705-0033,120.0,112.0
3693,I-1482,19590129-0004,240.0,243.0
3694,I-1482,19761020-0044,140.0,142.0
3695,I-1482,19910327-0096,120.0,138.0
3696,I-1483,19610620-0006,280.0,283.0
3697,I-1483,19750122-0056,140.0,158.0
3698,I-1483,19910421-0067,120.0,100.0
3699,I-1484,19600814-0002,240.0,232.0
3700,I-1484,19771013-0040,140.0,133.0
3701,I-1484,19900616-0124,100.0,94.0
3702,I-1485,19600905-0003,260.0,257.0
3703,I-1485,19780317-0052,100.0,91.0
3704,I-1485,19900211-0140,100.0,83.0
3705,I-1486,19611219-0014,240.0,241.0
3706,I-1486,19780602-0035,120.0,102.0
3707,I-1487,19620522-0023,240.0,231.0
3708,I-1487,19761024-0034,100.0,105.0
3709,I-1488,19610623-0005,260.0,249.0
3710,I-1488,19790426-0049,140.0,151.0
3711,I-1488,19921002-0129,100.0,90.0
3712,I-1489,19561222-0030,280.0,283.0
3713,I-1489,19750512-0043,100.0,107.0
3714,I-1489,19900307-0105,140.0,145.0
3715,I-1490,19601021-0018,280.0,294.0
3716,I-1490,19761009-0055,120.0,119.0
3717,I-1490,19901108-0087,140.0,123.0
3718,I-1491,19660630-0020,260.0,247.0
3719,I-1491,19750102-0059,120.0,133.0
3720,I-1491,19900307-0105,120.0,140.0
3721,I-1492,19560612-0010,240.0,238.0
3722,I-1492,19790708-0041,120.0,134.0
3723,I-1492,19930829-0082,120.0,124.0
3724,I-1493,19570615-0011,240.0,222.0
3725,I-1493,19770713-0042,140.0,125.0
3726,I-1493,19930414-0106,120.0,130.0
3727,I-1494,19600529-0021,240.0,242.0
3728,I-1494,19781217-0053,140.0,144.0
3729,I-1494,19900124-0064,120.0,139.0
3730,I-1495,19610623-0005,280.0,273.0
3731,I-1495,19770713-0042,140.0,120.0
3732,I-1496,19660630-0020,240.0,242.0
3733,I-1496,19760108-0050,120.0,135.0
3734,I-1496,19921208-0097,100.0,110.0
3735,I-1497,19570615-0011,260.0,255.0
3736,I-1497,19760524-0046,100.0,95.0
3737,I-1497,19900119-0104,140.0,144.0
3738,I-1498,19610623-0005,240.0,234.0
3739,I-1498,19750417-0051,120.0,137.0
3740,I-1499,19620522-0023,280.0,261.0
3741,I-1499,19790618-0048,140.0,124.0
3742,I-1500,19610918-0027,240.0,249.0
3743,I-1500,19780602-0035,140.0,160.0
3744,I-1500,19920206-0072,100.0,84.0
3745,I-1501,19570826-0012,240.0,229.0
3746,I-1501,19770224-0058,100.0,83.0
3747,I-1502,19690408-0009,240.0,234.0
3748,I-1502,19760524-0046,120.0,127.0
3749,I-1502,19900520-0063,120.0,139.0
3750,I-1503,19561222-0030,240.0,222.0
3751,I-1503,19750122-0056,140.0,141.0
3752,I-1504,19610623-0005,240.0,220.0
3753,I-1504,19770224-0058,120.0,114.0
3754,I-1505,19580218-0007,240.0,226.0
3755,I-1505,19750220-0037,100.0,108.0
3756,I-1506,19570828-0008,260.0,252.0
3757,I-1506,19760108-0050,120.0,128.0
3758,I-1506,19920320-0121,100.0,105.0
3759,I-1507,19660630-0020,260.0,241.0
3760,I-1507,19750220-0037,100.0,96.0
3761,I-1508,19630126-0001,280.0,293.0
3762,I-1508,19750417-0051,140.0,138.0
3763,I-1509,19680712-0028,280.0,270.0
3764,I-1509,19770713-0042,100.0,85.0
3765,I-1510,19560612-0010,240.0,242.0
3766,I-1510,19761009-0055,120.0,100.0
3767,I-1511,19560705-0025,280.0,266.0
3768,I-1511,19790717-0045,100.0,99.0
3769,I-1511,19911025-0091,120.0,135.0
3770,I-1512,19561222-0030,280.0,290.0
3771,I-1512,19750906-0032,140.0,153.0
3772,I-1512,19900520-0063,100.0,92.0
3773,I-1513,19600905-0003,260.0,272.0
3774,I-1513,19780815-0047,100.0,89.0
3775,I-1514,19690917-0022,240.0,257.0
3776,I-1514,19750906-0032,140.0,132.0
3777,I-1514,19920320-0121,120.0,116.0
3778,I-1515,19600529-0021,280.0,264.0
3779,I-1515,19750220-0037,140.0,128.0
3780,I-1516,19600814-0002,240.0,252.0
3781,I-1516,19750331-0036,120.0,125.0
3782,I-1517,19620522-0023,260.0,244.0
3783,I-1517,19750512-0043,140.0,151.0
3784,I-1518,19600905-0003,280.0,287.0
3785,I-1518,19760524-0046,140.0,154.0
3786,I-1519,19580218-0007,240.0,230.0
3787,I-1519,19750220-0037,100.0,84.0
3788,I-1519,19900128-0095,140.0,121.0
3789,I-1520,19600529-0021,260.0,254.0
3790,I-1520,19750122-0056,140.0,130.0
3791,I-1521,19580218-0007,240.0,222.0
3792,I-1521,19750417-0051,120.0,111.0
3793,I-1522,19570826-0012,240.0,229.0
3794,I-1522,19790708-0041,100.0,103.0
3795,I-1522,19910122-0077,140.0,139.0
3796,I-1523,19560705-0025,240.0,234.0
3797,I-1523,19770713-0042,120.0,139.0
3798,I-1523,19920217-0098,120.0,135.0
3799,I-1524,19610918-0027,260.0,250.0
3800,I-1524,19781217-0053,120.0,140.0
3801,I-1524,19901108-0087,140.0,128.0
3802,I-1525,19640220-0029,280.0,270.0
3803,I-1525,19760524-0046,120.0,124.0
3804,I-1525,19900124-0064,100.0,116.0
3805,I-1526,19570828-0008,240.0,227.0
3806,I-1526,19750220-0037,140.0,137.0
3807,I-1526,19910327-0096,100.0,98.0
3808,I-1527,19610623-0005,260.0,274.0
3809,I-1527,19750220-0037,140.0,148.0
3810,I-1527,19910214-0084,120.0,133.0
3811,I-1528,19601021-0018,280.0,261.0
3812,I-1528,19750906-0032,100.0,97.0
3813,I-1528,19920122-0065,140.0,126.0
3814,I-1529,19570826-0012,240.0,253.0
3815,I-1529,19750906-0032,140.0,148.0
3816,I-1530,19560612-0010,260.0,263.0
3817,I-1530,19790426-0049,120.0,126.0
3818,I-1531,19561222-0030,260.0,275.0
3819,I-1531,19781217-0053,100.0,90.0
3820,I-1532,19610620-0006,260.0,273.0
3821,I-1532,19750122-0056,100.0,90.0
3822,I-1533,19601021-0018,260.0,262.0
3823,I-1533,19790426-0049,120.0,116.0
3824,I-1533,19900201-0074,140.0,128.0
3825,I-1534,19620522-0023,280.0,261.0
3826,I-1534,19750512-0043,120.0,108.0
3827,I-1535,19690408-0009,260.0,259.0
3828,I-1535,19790708-0041,140.0,155.0
3829,I-1535,19920505-0115,100.0,115.0
3830,I-1536,19680712-0028,280.0,269.0
3831,I-1536,19750417-0051,120.0,135.0
3832,I-1536,19920226-0075,140.0,148.0
3833,I-1537,19590129-0004,280.0,282.0
3834,I-1537,19781217-0053,120.0,126.0
3835,I-1537,19910421-0067,100.0,90.0
3836,I-1538,19610620-0006,240.0,257.0
3837,I-1538,19750512-0043,120.0,111.0
3838,I-1538,19901029-0071,140.0,120.0
3839,I-1539,19650303-0019,240.0,235.0
3840,I-1539,19750220-0037,100.0,81.0
3841,I-1540,19580515-0017,280.0,293.0
3842,I-1540,19761020-0044,120.0,140.0
3843,I-1540,19901108-0087,120.0,120.0
3844,I-1541,19580515-0017,280.0,298.0
3845,I-1541,19750722-0060,100.0,80.0
3846,I-1541,19900902-0114,140.0,151.0
3847,I-1542,19690513-0015,260.0,247.0
3848,I-1542,19750331-0036,120.0,112.0
3849,I-1543,19640414-0013,240.0,221.0
3850,I-1543,19750102-0059,100.0,113.0
3851,I-1543,19910820-0078,120.0,114.0
3852,I-1544,19690513-0015,240.0,252.0
3853,I-1544,19760524-0046,120.0,130.0
3854,I-1545,19590129-0004,240.0,230.0
3855,I-1545,19790426-0049,120.0,128.0
3856,I-1545,19930326-0132,100.0,80.0
3857,I-1546,19620522-0023,280.0,282.0
3858,I-1546,19760108-0050,120.0,114.0
3859,I-1547,19650303-0019,280.0,287.0
3860,I-1547,19761020-0044,100.0,110.0
3861,I-1547,19930906-0110,100.0,84.0
3862,I-1548,19610620-0006,240.0,252.0
3863,I-1548,19750122-0056,120.0,117.0
3864,I-1548,19900902-0090,100.0,119.0
3865,I-1549,19680712-0028,240.0,253.0
3866,I-1549,19781125-0031,120.0,110.0
3867,I-1550,19580218-0007,280.0,278.0
3868,I-1550,19760108-0050,140.0,139.0
3869,I-1550,19920828-0070,120.0,121.0
3870,I-1551,19560705-0025,280.0,270.0
3871,I-1551,19750122-0056,100.0,83.0
3872,I-1552,19610623-0005,280.0,267.0
3873,I-1552,19781130-0054,100.0,87.0
3874,I-1552,19900909-0123,100.0,92.0
3875,I-1553,19560705-0025,280.0,286.0
3876,I-1553,19780602-0035,120.0,131.0
3877,I-1554,19650303-0019,280.0,298.0
3878,I-1554,19760524-0046,120.0,134.0
3879,I-1555,19560705-0025,280.0,278.0
3880,I-1555,19790708-0041,100.0,87.0
3881,I-1555,19910921-0136,140.0,156.0
3882,I-1556,19610918-0027,240.0,235.0
3883,I-1556,19780317-0052,100.0,82.0
3884,I-1556,19930512-0117,120.0,120.0
3885,I-1557,19600814-0002,260.0,252.0
3886,I-1557,19760524-0046,140.0,135.0
3887,I-1558,19650303-0019,260.0,243.0
3888,I-1558,19761020-0044,120.0,134.0
3889,I-1559,19560812-0016,260.0,261.0
3890,I-1559,19790618-0048,140.0,129.0
3891,I-1560,19680712-0028,260.0,256.0
3892,I-1560,19750122-0056,120.0,115.0
3893,I-1560,19930906-0110,140.0,143.0
3894,I-1561,19620831-0024,240.0,243.0
3895,I-1561,19780424-0057,120.0,109.0
3896,I-1561,19920122-0065,120.0,131.0
3897,I-1562,19690513-0015,280.0,268.0
3898,I-1562,19761009-0055,120.0,109.0
3899,I-1563,19620831-0024,240.0,249.0
3900,I-1563,19750417-0051,140.0,129.0
3901,I-1563,19910927-0128,120.0,126.0
3902,I-1564,19611219-0014,260.0,251.0
3903,I-1564,19790702-0038,140.0,136.0
3904,I-1565,19630126-0001,260.0,276.0
3905,I-1565,19780815-0047,120.0,113.0
3906,I-1566,19570615-0011,240.0,221.0
3907,I-1566,19760108-0050,120.0,130.0
3908,I-1567,19560812-0016,260.0,263.0
3909,I-1567,19790426-0049,140.0,151.0
3910,I-1567,19930512-0117,100.0,89.0
3911,I-1568,19680712-0028,240.0,260.0
3912,I-1568,19761024-0034,100.0,95.0
3913,I-1568,19900430-0112,140.0,126.0
3914,I-1569,19600529-0021,260.0,249.0
3915,I-1569,19790717-0045,100.0,99.0
3916,I-1569,19930221-0139,120.0,136.0
3917,I-1570,19630126-0001,280.0,285.0
3918,I-1570,19750331-0036,140.0,148.0
3919,I-1570,19900902-0090,100.0,106.0
3920,I-1571,19600529-0021,260.0,240.0
3921,I-1571,19781125-0031,120.0,106.0
3922,I-1572,19610918-0027,260.0,263.0
3923,I-1572,19761020-0044,100.0,98.0
3924,I-1573,19580515-0017,260.0,277.0
3925,I-1573,19770713-0042,120.0,115.0
3926,I-1574,19610620-0006,240.0,248.0
3927,I-1574,19750331-0036,140.0,120.0
3928,I-1574,19930326-0132,120.0,101.0
3929,I-1575,19660630-0020,280.0,292.0
3930,I-1575,19750906-0032,120.0,137.0
3931,I-1575,19901029-0071,140.0,133.0
3932,I-1576,19610620-0006,240.0,225.0
3933,I-1576,19781125-0031,100.0,107.0
3934,I-1576,19930326-0132,120.0,115.0
3935,I-1577,19570828-0008,280.0,295.0
3936,I-1577,19790426-0049,120.0,114.0
3937,I-1578,19600529-0021,260.0,256.0
3938,I-1578,19761009-0055,140.0,141.0
3939,I-1579,19560812-0016,260.0,278.0
3940,I-1579,19781130-0054,120.0,119.0
3941,I-1580,19630126-0001,280.0,269.0
3942,I-1580,19771013-0040,120.0,109.0
3943,I-1581,19620522-0023,240.0,242.0
3944,I-1581,19780815-0047,100.0,93.0
3945,I-1581,19901002-0085,100.0,97.0
3946,I-1582,19580515-0017,280.0,300.0
3947,I-1582,19750122-0056,100.0,96.0
3948,I-1582,19900201-0074,140.0,154.0
3949,I-1583,19580218-0007,280.0,273.0
3950,I-1583,19790708-0041,140.0,133.0
3951,I-1583,19900119-0104,100.0,98.0
3952,I-1584,19690917-0022,260.0,258.0
3953,I-1584,19790708-0041,100.0,85.0
3954,I-1585,19590129-0004,280.0,272.0
3955,I-1585,19770224-0058,100.0,108.0
3956,I-1585,19901108-0087,120.0,126.0
3957,I-1586,19690513-0015,280.0,289.0
3958,I-1586,19761024-0034,120.0,139.0
3959,I-1586,19921208-0097,120.0,103.0
3960,I-1587,19601021-0018,240.0,255.0
3961,I-1587,19781217-0053,100.0,96.0
3962,I-1588,19570826-0012,240.0,256.0
3963,I-1588,19761024-0034,140.0,154.0
3964,I-1589,19570615-0011,240.0,246.0
3965,I-1589,19771013-0040,140.0,151.0
3966,I-1590,19690408-0009,240.0,222.0
3967,I-1590,19750906-0032,100.0,111.0
3968,I-1591,19570826-0012,260.0,265.0
3969,I-1591,19750906-0032,120.0,109.0
3970,I-1591,19920828-0070,120.0,127.0
3971,I-1592,19630126-0001,240.0,253.0
3972,I-1592,19750102-0059,100.0,104.0
3973,I-1593,19630126-0001,240.0,230.0
3974,I-1593,19751018-0039,100.0,112.0
3975,I-1593,19920602-0073,140.0,144.0
3976,I-1594,19570828-0008,240.0,234.0
3977,I-1594,19761020-0044,100.0,87.0
3978,I-1595,19680712-0028,260.0,262.0
3979,I-1595,19790717-0045,120.0,118.0
3980,I-1595,19921123-0108,140.0,146.0
3981,I-1596,19650303-0019,280.0,286.0
3982,I-1596,19751018-0039,140.0,147.0
3983,I-1597,19620424-0026,240.0,238.0
3984,I-1597,19750512-0043,100.0,115.0
3985,I-1597,19901108-0087,140.0,150.0
3986,I-1598,19690917-0022,280.0,277.0
3987,I-1598,19750331-0036,140.0,122.0
3988,I-1599,19610623-0005,240.0,245.0
3989,I-1599,19750705-0033,100.0,83.0
3990,I-1599,19911025-0091,140.0,154.0
3991,I-1600,19580515-0017,260.0,279.0
3992,I-1600,19780815-0047,140.0,154.0
3993,I-1600,19911025-0091,140.0,121.0
3994,I-1601,19560612-0010,280.0,264.0
3995,I-1601,19780424-0057,120.0,114.0
3996,I-1601,19930221-0139,120.0,100.0
3997,I-1602,19630126-0001,280.0,286.0
3998,I-1602,19781217-0053,140.0,122.0
3999,I-1603,19600905-0003,280.0,268.0
4000,I-1603,19781217-0053,140.0,128.0
4001,I-1603,19920602-0073,100.0,93.0
4002,I-1604,19660630-0020,240.0,248.0
4003,I-1604,19790717-0045,100.0,82.0
4004,I-1604,19931231-0099,100.0,98.0
4005,I-1605,19560812-0016,280.0,271.0
4006,I-1605,19780815-0047,100.0,95.0
4007,I-1605,19920504-0093,140.0,133.0
4008,I-1606,19611219-0014,240.0,229.0
4009,I-1606,19790702-0038,120.0,113.0
4010,I-1607,19601021-0018,260.0,276.0
4011,I-1607,19781217-0053,140.0,158.0
4012,I-1608,19600529-0021,280.0,267.0
4013,I-1608,19780317-0052,100.0,84.0
4014,I-1609,19561222-0030,260.0,252.0
4015,I-1609,19751018-0039,140.0,160.0
4016,I-1609,19921123-0108,120.0,106.0
4017,I-1610,19601021-0018,280.0,277.0
4018,I-1610,19790702-0038,120.0,109.0
4019,I-1611,19570615-0011,260.0,246.0
4020,I-1611,19750906-0032,120.0,120.0
4021,I-1611,19930326-0132,140.0,149.0
4022,I-1612,19690917-0022,280.0,270.0
4023,I-1612,19760108-0050,100.0,100.0
4024,I-1612,19920828-0070,140.0,146.0
4025,I-1613,19570615-0011,280.0,299.0
4026,I-1613,19771013-0040,100.0,89.0
4027,I-1613,19901026-0111,100.0,109.0
4028,I-1614,19690408-0009,260.0,268.0
4029,I-1614,19790426-0049,140.0,151.0
4030,I-1615,19600814-0002,240.0,226.0
4031,I-1615,19750705-0033,120.0,129.0
4032,I-1615,19930508-0061,100.0,100.0
4033,I-1616,19570826-0012,240.0,259.0
4034,I-1616,19750512-0043,120.0,106.0
4035,I-1617,19690917-0022,260.0,261.0
4036,I-1617,19760524-0046,120.0,131.0
4037,I-1617,19900701-0113,140.0,140.0
4038,I-1618,19570826-0012,280.0,286.0
4039,I-1618,19780602-0035,100.0,84.0
4040,I-1618,19900128-0095,140.0,128.0
4041,I-1619,19561222-0030,240.0,257.0
4042,I-1619,19780317-0052,120.0,107.0
4043,I-1620,19570828-0008,280.0,262.0
4044,I-1620,19761009-0055,100.0,83.0
4045,I-1620,19910820-0078,140.0,149.0
4046,I-1621,19610620-0006,280.0,281.0
4047,I-1621,19780815-0047,100.0,81.0
4048,I-1622,19690408-0009,260.0,248.0
4049,I-1622,19751018-0039,120.0,128.0
4050,I-1623,19660630-0020,280.0,285.0
4051,I-1623,19770713-0042,120.0,104.0
4052,I-1624,19570828-0008,280.0,294.0
4053,I-1624,19771013-0040,120.0,107.0
4054,I-1625,19590129-0004,240.0,225.0
4055,I-1625,19780602-0035,140.0,148.0
4056,I-1626,19640220-0029,260.0,248.0
4057,I-1626,19780317-0052,120.0,139.0
4058,I-1626,19921218-0101,120.0,133.0
4059,I-1627,19611219-0014,280.0,295.0
4060,I-1627,19760524-0046,140.0,139.0
4061,I-1627,19900801-0130,100.0,103.0
4062,I-1628,19560612-0010,280.0,284.0
4063,I-1628,19790618-0048,100.0,93.0
4064,I-1628,19930829-0082,140.0,151.0
4065,I-1629,19570828-0008,240.0,242.0
4066,I-1629,19781217-0053,140.0,147.0
4067,I-1629,19900902-0090,140.0,143.0
4068,I-1630,19600814-0002,240.0,259.0
4069,I-1630,19750705-0033,100.0,94.0
4070,I-1631,19580515-0017,240.0,241.0
4071,I-1631,19750722-0060,140.0,157.0
4072,I-1631,19900119-0104,100.0,93.0
4073,I-1632,19690917-0022,240.0,228.0
4074,I-1632,19781217-0053,120.0,120.0
4075,I-1632,19910403-0103,100.0,94.0
4076,I-1633,19580515-0017,280.0,264.0
4077,I-1633,19781217-0053,100.0,108.0
4078,I-1633,19910206-0081,100.0,85.0
4079,I-1634,19610623-0005,240.0,251.0
4080,I-1634,19781125-0031,120.0,103.0
4081,I-1635,19600814-0002,240.0,226.0
4082,I-1635,19750331-0036,100.0,116.0
4083,I-1635,19901108-0087,100.0,83.0
4084,I-1636,19590129-0004,240.0,245.0
4085,I-1636,19761024-0034,140.0,151.0
4086,I-1637,19590129-0004,280.0,273.0
4087,I-1637,19780602-0035,120.0,128.0
4088,I-1638,19580218-0007,260.0,253.0
4089,I-1638,19780317-0052,120.0,133.0
4090,I-1638,19921002-0129,140.0,143.0
4091,I-1639,19560705-0025,240.0,246.0
4092,I-1639,19790702-0038,100.0,104.0
4093,I-1639,19900211-0140,140.0,133.0
4094,I-1640,19630126-0001,240.0,242.0
4095,I-1640,19750906-0032,100.0,82.0
4096,I-1640,19920226-0075,120.0,129.0
4097,I-1641,19580515-0017,280.0,281.0
4098,I-1641,19780815-0047,100.0,103.0
4099,I-1641,19910820-0078,100.0,114.0
4100,I-1642,19560812-0016,280.0,263.0
4101,I-1642,19750417-0051,100.0,116.0
4102,I-1642,19921201-0094,140.0,159.0
4103,I-1643,19570828-0008,240.0,232.0
4104,I-1643,19760524-0046,140.0,142.0
4105,I-1643,19910817-0092,100.0,81.0
4106,I-1644,19620831-0024,260.0,246.0
4107,I-1644,19770713-0042,140.0,145.0
4108,I-1644,19900124-0064,120.0,105.0
4109,I-1645,19580515-0017,280.0,284.0
4110,I-1645,19790708-0041,100.0,107.0
4111,I-1646,19561222-0030,240.0,246.0
4112,I-1646,19780424-0057,120.0,130.0
4113,I-1647,19580218-0007,260.0,280.0
4114,I-1647,19751018-0039,140.0,137.0
4115,I-1647,19910403-0103,120.0,138.0
4116,I-1648,19630126-0001,260.0,252.0
4117,I-1648,19780815-0047,100.0,104.0
4118,I-1649,19660630-0020,240.0,255.0
4119,I-1649,19761009-0055,140.0,122.0
4120,I-1649,19900616-0124,120.0,122.0
4121,I-1650,19620522-0023,260.0,266.0
4122,I-1650,19751018-0039,140.0,124.0
4123,I-1651,19560705-0025,240.0,240.0
4124,I-1651,19750122-0056,140.0,152.0
4125,I-1651,19900128-0095,100.0,99.0
4126,I-1652,19570615-0011,260.0,280.0
4127,I-1652,19790702-0038,120.0,106.0
4128,I-1652,19921201-0094,140.0,132.0
4129,I-1653,19610623-0005,280.0,274.0
4130,I-1653,19750906-0032,120.0,127.0
4131,I-1654,19560812-0016,260.0,272.0
4132,I-1654,19750705-0033,100.0,93.0
4133,I-1655,19610918-0027,240.0,225.0
4134,I-1655,19760524-0046,100.0,102.0
4135,I-1655,19920602-0073,100.0,101.0
4136,I-1656,19570826-0012,260.0,276.0
4137,I-1656,19780815-0047,120.0,110.0
4138,I-1656,19921123-0108,100.0,112.0
4139,I-1657,19560705-0025,260.0,251.0
4140,I-1657,19750102-0059,100.0,94.0
4141,I-1658,19600814-0002,280.0,280.0
4142,I-1658,19780602-0035,100.0,113.0
4143,I-1659,19560705-0025,260.0,272.0
4144,I-1659,19780317-0052,120.0,128.0
4145,I-1659,19910403-0103,140.0,142.0
4146,I-1660,19600905-0003,240.0,224.0
4147,I-1660,19781130-0054,120.0,121.0
4148,I-1660,19931118-0062,100.0,115.0
4149,I-1661,19680712-0028,260.0,247.0
4150,I-1661,19750512-0043,120.0,129.0
4151,I-1661,19930512-0117,100.0,92.0
4152,I-1662,19601021-0018,280.0,272.0
4153,I-1662,19750220-0037,120.0,134.0
4154,I-1662,19930709-0100,140.0,144.0
4155,I-1663,19580515-0017,280.0,264.0
4156,I-1663,19761024-0034,140.0,143.0
4157,I-1663,19920122-0065,100.0,119.0
4158,I-1664,19640414-0013,240.0,260.0
4159,I-1664,19780317-0052,120.0,113.0
4160,I-1665,19570826-0012,280.0,283.0
4161,I-1665,19761024-0034,120.0,137.0
4162,I-1666,19600529-0021,240.0,243.0
4163,I-1666,19780815-0047,120.0,123.0
4164,I-1666,19930616-0127,100.0,107.0
4165,I-1667,19660630-0020,240.0,235.0
4166,I-1667,19760108-0050,120.0,127.0
4167,I-1667,19921201-0094,120.0,117.0
4168,I-1668,19620424-0026,240.0,229.0
4169,I-1668,19780317-0052,120.0,137.0
4170,I-1668,19900211-0140,100.0,94.0
4171,I-1669,19620424-0026,260.0,247.0
4172,I-1669,19770713-0042,140.0,158.0
4173,I-1669,19930302-0135,120.0,118.0
4174,I-1670,19620831-0024,280.0,298.0
4175,I-1670,19760108-0050,100.0,114.0
4176,I-1671,19560612-0010,280.0,300.0
4177,I-1671,19750722-0060,140.0,130.0
4178,I-1671,19900902-0090,100.0,109.0
4179,I-1672,19620831-0024,280.0,281.0
4180,I-1672,19751018-0039,120.0,104.0
4181,I-1672,19900701-0113,100.0,109.0
4182,I-1673,19640414-0013,240.0,236.0
