RegistrationID,Course Instance,Student id,Status,Grade
3419,I-381,19920828-0070,completed,3.0
3420,I-3934,19920828-0070,withdrawn,
3421,I-2919,19920828-0070,registered,
3422,I-3023,19920828-0070,registered,
3423,I-3738,19920828-0070,completed,5.0
3424,I-3031,19920828-0070,not started,
3425,I-3029,19920828-0070,not started,
3426,I-2262,19901029-0071,withdrawn,
3427,I-4662,19901029-0071,not started,
3428,I-4978,19901029-0071,withdrawn,
3429,I-2271,19901029-0071,not started,
3430,I-2269,19901029-0071,not started,
3431,I-2267,19901029-0071,not started,
3432,I-2050,19901029-0071,not started,
3433,I-2378,19901029-0071,registered,
3434,I-2379,19901029-0071,withdrawn,
3435,I-5201,19901029-0071,completed,5.0
3436,I-3209,19901029-0071,registered,
3437,I-2382,19901029-0071,completed,5.0
3438,I-4559,19901029-0071,registered,
3439,I-3008,19901029-0071,not started,
3440,I-3820,19901029-0071,withdrawn,
3441,I-2273,19901029-0071,withdrawn,
3442,I-2477,19920206-0072,withdrawn,
3443,I-585,19920206-0072,completed,3.0
3444,I-3114,19920206-0072,completed,4.0
3445,I-2591,19920206-0072,registered,
3446,I-708,19920206-0072,registered,
3447,I-595,19920206-0072,not started,
3448,I-4254,19920206-0072,completed,5.0
3449,I-2926,19920602-0073,completed,4.0
3450,I-610,19920602-0073,not started,
3451,I-2717,19920602-0073,completed,5.0
3452,I-1458,19920602-0073,withdrawn,
3453,I-2822,19920602-0073,not started,
3454,I-1570,19920602-0073,registered,
3455,I-2823,19920602-0073,completed,5.0
3456,I-1036,19920602-0073,completed,3.0
3457,I-4437,19900201-0074,completed,4.0
3458,I-344,19900201-0074,withdrawn,
3459,I-4132,19900201-0074,completed,4.0
3460,I-349,19900201-0074,not started,
3461,I-348,19900201-0074,registered,
3462,I-2672,19900201-0074,not started,
3463,I-5472,19900201-0074,not started,
3464,I-148,19900201-0074,completed,4.0
3465,I-461,19900201-0074,not started,
3466,I-462,19900201-0074,completed,3.0
3467,I-463,19900201-0074,completed,4.0
3468,I-255,19900201-0074,registered,
3469,I-470,19900201-0074,not started,
3470,I-5473,19900201-0074,registered,
3471,I-5518,19900201-0074,not started,
3472,I-469,19900201-0074,completed,3.0
3473,I-5495,19900201-0074,not started,
3474,I-3818,19900201-0074,completed,3.0
3475,I-466,19900201-0074,registered,
3476,I-1310,19900201-0074,registered,
3477,I-581,19900201-0074,not started,
3478,I-582,19900201-0074,registered,
3479,I-2478,19900201-0074,registered,
3480,I-583,19900201-0074,completed,5.0
3481,I-1743,19900201-0074,registered,
3482,I-589,19900201-0074,withdrawn,
3483,I-3720,19900201-0074,withdrawn,
3484,I-4563,19900201-0074,not started,
3485,I-586,19900201-0074,completed,3.0
3486,I-1514,19920226-0075,completed,3.0
3487,I-991,19920226-0075,withdrawn,
3488,I-1516,19920226-0075,registered,
3489,I-2041,19920226-0075,withdrawn,
3490,I-1625,19920226-0075,not started,
3491,I-3100,19920226-0075,not started,
3492,I-1627,19920226-0075,withdrawn,
3493,I-4871,19920226-0075,withdrawn,
3494,I-4973,19900619-0076,registered,
3495,I-1623,19900619-0076,not started,
3496,I-3188,19900619-0076,withdrawn,
3497,I-3597,19900619-0076,completed,3.0
3498,I-5295,19900619-0076,not started,
3499,I-1944,19900619-0076,completed,5.0
3500,I-1430,19900619-0076,withdrawn,
3501,I-3709,19900619-0076,completed,3.0
3502,I-3400,19910122-0077,withdrawn,
3503,I-3401,19910122-0077,completed,3.0
3504,I-2050,19910122-0077,not started,
3505,I-3403,19910122-0077,withdrawn,
3506,I-996,19910122-0077,not started,
3507,I-890,19910122-0077,registered,
3508,I-3410,19910122-0077,withdrawn,
3509,I-3407,19910122-0077,withdrawn,
3510,I-3411,19910122-0077,completed,4.0
3511,I-3406,19910122-0077,not started,
3512,I-4670,19910122-0077,completed,4.0
3513,I-3512,19910122-0077,completed,4.0
3514,I-3514,19910122-0077,not started,
3515,I-2796,19910122-0077,completed,3.0
3516,I-1522,19910820-0078,completed,3.0
3517,I-46,19910820-0078,withdrawn,
3518,I-1528,19910820-0078,registered,
3519,I-1524,19910820-0078,completed,4.0
3520,I-1525,19910820-0078,not started,
3521,I-1632,19910820-0078,completed,4.0
3522,I-2477,19910820-0078,withdrawn,
3523,I-2484,19910820-0078,registered,
3524,I-1634,19910820-0078,not started,
3525,I-2883,19931212-0079,completed,3.0
3526,I-886,19931212-0079,not started,
3527,I-2568,19931212-0079,completed,3.0
3528,I-2362,19931212-0079,registered,
3529,I-2996,19931212-0079,registered,
3530,I-2997,19931212-0079,completed,5.0
3531,I-3000,19931212-0079,completed,5.0
3532,I-2999,19931212-0079,registered,
3533,I-1339,19900321-0080,not started,
3534,I-1018,19900321-0080,withdrawn,
3535,I-5002,19900321-0080,withdrawn,
3536,I-1020,19900321-0080,withdrawn,
3537,I-1661,19900321-0080,withdrawn,
3538,I-2616,19900321-0080,registered,
3539,I-4814,19900321-0080,withdrawn,
3540,I-2617,19900321-0080,withdrawn,
3541,I-4495,19900321-0080,not started,
3542,I-837,19900321-0080,not started,
3543,I-1300,19910206-0081,not started,
3544,I-1301,19910206-0081,not started,
3545,I-1306,19910206-0081,registered,
3546,I-3805,19910206-0081,completed,3.0
3547,I-2471,19910206-0081,not started,
3548,I-2051,19910206-0081,registered,
3549,I-1425,19910206-0081,not started,
3550,I-1426,19910206-0081,withdrawn,
3551,I-4338,19930829-0082,completed,3.0
3552,I-4668,19930829-0082,withdrawn,
3553,I-1213,19930829-0082,completed,5.0
3554,I-5292,19930829-0082,not started,
3555,I-472,19930829-0082,completed,3.0
3556,I-474,19930829-0082,registered,
3557,I-804,19930829-0082,withdrawn,
3558,I-5519,19930829-0082,registered,
3559,I-1123,19930829-0082,completed,4.0
3560,I-592,19930829-0082,registered,
3561,I-596,19930829-0082,completed,4.0
3562,I-3728,19930829-0082,completed,3.0
3563,I-4551,19900317-0083,withdrawn,
3564,I-4981,19900317-0083,completed,5.0
3565,I-3608,19900317-0083,completed,5.0
3566,I-3812,19900317-0083,not started,
3567,I-3923,19900317-0083,completed,5.0
3568,I-4776,19900317-0083,withdrawn,
3569,I-476,19900317-0083,withdrawn,
3570,I-1743,19900317-0083,registered,
3571,I-4043,19900317-0083,not started,
3572,I-5211,19900317-0083,withdrawn,
3573,I-4793,19900317-0083,withdrawn,
3574,I-4047,19900317-0083,registered,
3575,I-5314,19900317-0083,not started,
3576,I-592,19900317-0083,not started,
3577,I-2489,19900317-0083,completed,4.0
3578,I-4050,19900317-0083,withdrawn,
3579,I-4177,19910214-0084,completed,3.0
3580,I-1766,19910214-0084,not started,
3581,I-5020,19910214-0084,completed,5.0
3582,I-1768,19910214-0084,completed,3.0
3583,I-1767,19910214-0084,not started,
3584,I-4598,19910214-0084,registered,
3585,I-1771,19910214-0084,completed,4.0
3586,I-827,19910214-0084,registered,
3587,I-1776,19910214-0084,registered,
3588,I-2825,19910214-0084,completed,4.0
3589,I-5341,19910214-0084,withdrawn,
3590,I-1881,19910214-0084,completed,3.0
3591,I-2208,19910214-0084,not started,
3592,I-1882,19910214-0084,completed,3.0
3593,I-43,19901002-0085,withdrawn,
3594,I-465,19901002-0085,completed,4.0
3595,I-1730,19901002-0085,registered,
3596,I-1729,19901002-0085,completed,4.0
3597,I-1728,19901002-0085,withdrawn,
3598,I-1731,19901002-0085,not started,
3599,I-1735,19901002-0085,not started,
3600,I-1841,19901002-0085,not started,
3601,I-4560,19901002-0085,not started,
3602,I-799,19901002-0085,completed,3.0
3603,I-1843,19901002-0085,withdrawn,
3604,I-3619,19901002-0085,registered,
3605,I-4437,19930228-0086,withdrawn,
3606,I-344,19930228-0086,completed,5.0
3607,I-345,19930228-0086,not started,
3608,I-349,19930228-0086,registered,
3609,I-3501,19930228-0086,completed,4.0
3610,I-4132,19930228-0086,completed,4.0
3611,I-5471,19930228-0086,withdrawn,
3612,I-148,19930228-0086,not started,
3613,I-461,19930228-0086,not started,
3614,I-462,19930228-0086,completed,3.0
3615,I-465,19930228-0086,withdrawn,
3616,I-463,19930228-0086,completed,5.0
3617,I-468,19930228-0086,registered,
3618,I-5496,19930228-0086,withdrawn,
3619,I-5473,19930228-0086,not started,
3620,I-466,19930228-0086,registered,
3621,I-5518,19930228-0086,registered,
3622,I-469,19930228-0086,withdrawn,
3623,I-1104,19930228-0086,completed,4.0
3624,I-470,19930228-0086,registered,
3625,I-581,19930228-0086,registered,
3626,I-1115,19930228-0086,withdrawn,
3627,I-584,19930228-0086,completed,5.0
3628,I-590,19930228-0086,not started,
3629,I-5221,19901108-0087,completed,4.0
3630,I-2187,19901108-0087,completed,4.0
3631,I-4482,19901108-0087,registered,
3632,I-3130,19901108-0087,registered,
3633,I-1357,19901108-0087,not started,
3634,I-4910,19901108-0087,completed,4.0
3635,I-2511,19901108-0087,completed,3.0
3636,I-1033,19901108-0087,not started,
3637,I-1473,19901108-0087,withdrawn,
3638,I-3344,19901108-0087,registered,
3639,I-3346,19901108-0087,not started,
3640,I-3348,19901108-0087,withdrawn,
3641,I-2506,19920826-0088,completed,4.0
3642,I-2507,19920826-0088,registered,
3643,I-2509,19920826-0088,completed,5.0
3644,I-1353,19920826-0088,not started,
3645,I-507,19920826-0088,completed,3.0
3646,I-2513,19920826-0088,withdrawn,
3647,I-2514,19920826-0088,withdrawn,
3648,I-2515,19920826-0088,registered,
3649,I-295,19920826-0088,registered,
3650,I-2517,19920826-0088,withdrawn,
3651,I-2618,19920826-0088,registered,
3652,I-5027,19920826-0088,not started,
3653,I-2620,19920826-0088,registered,
3654,I-2624,19920826-0088,not started,
3655,I-1665,19900426-0089,completed,3.0
3656,I-1244,19900426-0089,not started,
3657,I-1027,19900426-0089,withdrawn,
3658,I-3648,19900426-0089,completed,4.0
3659,I-3755,19900426-0089,registered,
3660,I-1371,19900426-0089,registered,
3661,I-409,19900426-0089,registered,
3662,I-3762,19900426-0089,registered,
3663,I-3143,19900426-0089,registered,
3664,I-1259,19900426-0089,completed,3.0
3665,I-5236,19900426-0089,registered,
3666,I-4376,19900902-0090,completed,5.0
3667,I-2825,19900902-0090,completed,3.0
3668,I-4597,19900902-0090,withdrawn,
3669,I-4380,19900902-0090,withdrawn,
3670,I-2620,19900902-0090,withdrawn,
3671,I-4493,19900902-0090,withdrawn,
3672,I-4497,19900902-0090,completed,3.0
3673,I-4498,19900902-0090,not started,
3674,I-4608,19900902-0090,registered,
3675,I-4611,19900902-0090,registered,
3676,I-4401,19900902-0090,registered,
3677,I-522,19900902-0090,withdrawn,
3678,I-3087,19911025-0091,withdrawn,
3679,I-3088,19911025-0091,completed,5.0
3680,I-3089,19911025-0091,withdrawn,
3681,I-3090,19911025-0091,registered,
3682,I-1629,19911025-0091,completed,3.0
3683,I-358,19911025-0091,completed,3.0
3684,I-4771,19911025-0091,completed,4.0
3685,I-2376,19911025-0091,not started,
3686,I-3199,19911025-0091,not started,
3687,I-3203,19911025-0091,not started,
3688,I-3202,19911025-0091,withdrawn,
3689,I-790,19911025-0091,withdrawn,
3690,I-3408,19911025-0091,not started,
3691,I-3304,19911025-0091,registered,
3692,I-1319,19911025-0091,not started,
3693,I-4784,19911025-0091,not started,
3694,I-3309,19911025-0091,withdrawn,
3695,I-3620,19910817-0092,completed,5.0
3696,I-4263,19910817-0092,withdrawn,
3697,I-2598,19910817-0092,withdrawn,
3698,I-4259,19910817-0092,not started,
3699,I-3737,19910817-0092,registered,
3700,I-3738,19910817-0092,not started,
3701,I-3740,19910817-0092,withdrawn,
3702,I-3739,19910817-0092,withdrawn,
3703,I-3331,19910817-0092,withdrawn,
3704,I-3229,19910817-0092,completed,5.0
3705,I-3326,19910817-0092,registered,
3706,I-3742,19910817-0092,registered,
3707,I-1329,19920504-0093,completed,4.0
3708,I-2493,19920504-0093,registered,
3709,I-3014,19920504-0093,registered,
3710,I-1332,19920504-0093,withdrawn,
3711,I-4681,19920504-0093,not started,
3712,I-3429,19920504-0093,completed,4.0
3713,I-3021,19920504-0093,not started,
3714,I-1334,19920504-0093,registered,
3715,I-2915,19920504-0093,completed,5.0
3716,I-1452,19920504-0093,registered,
3717,I-1453,19920504-0093,not started,
3718,I-3435,19920504-0093,completed,5.0
3719,I-1456,19920504-0093,withdrawn,
3720,I-1454,19920504-0093,not started,
3721,I-1458,19920504-0093,registered,
3722,I-817,19920504-0093,registered,
3723,I-3231,19920504-0093,registered,
3724,I-3438,19920504-0093,registered,
3725,I-1974,19920504-0093,completed,5.0
3726,I-1228,19921201-0094,not started,
3727,I-910,19921201-0094,registered,
3728,I-1130,19921201-0094,withdrawn,
3729,I-707,19921201-0094,not started,
3730,I-815,19921201-0094,completed,5.0
3731,I-816,19921201-0094,completed,3.0
3732,I-4899,19921201-0094,registered,
3733,I-822,19921201-0094,registered,
3734,I-925,19921201-0094,registered,
3735,I-4810,19921201-0094,not started,
3736,I-2610,19921201-0094,not started,
3737,I-928,19921201-0094,not started,
3738,I-1736,19900128-0095,completed,3.0
3739,I-5093,19900128-0095,registered,
3740,I-3109,19900128-0095,withdrawn,
3741,I-3926,19900128-0095,not started,
3742,I-3835,19900128-0095,withdrawn,
3743,I-277,19900128-0095,withdrawn,
3744,I-1854,19900128-0095,withdrawn,
3745,I-4678,19900128-0095,registered,
3746,I-1563,19910327-0096,completed,3.0
3747,I-1147,19910327-0096,withdrawn,
3748,I-1030,19910327-0096,withdrawn,
3749,I-291,19910327-0096,completed,3.0
3750,I-5337,19910327-0096,registered,
3751,I-1151,19910327-0096,not started,
3752,I-1153,19910327-0096,withdrawn,
3753,I-1154,19910327-0096,completed,5.0
3754,I-3358,19910327-0096,completed,3.0
3755,I-5356,19910327-0096,completed,4.0
3756,I-1265,19910327-0096,not started,
3757,I-1266,19910327-0096,registered,
3758,I-4901,19921208-0097,not started,
3759,I-4365,19921208-0097,not started,
3760,I-1134,19921208-0097,withdrawn,
3761,I-4163,19921208-0097,not started,
3762,I-4484,19921208-0097,not started,
3763,I-4485,19921208-0097,not started,
3764,I-4487,19921208-0097,registered,
3765,I-4486,19921208-0097,withdrawn,
3766,I-4600,19921208-0097,not started,
3767,I-2210,19921208-0097,not started,
3768,I-4602,19921208-0097,not started,
3769,I-4606,19921208-0097,not started,
3770,I-4686,19920217-0098,registered,
3771,I-390,19920217-0098,registered,
3772,I-603,19920217-0098,registered,
3773,I-1457,19920217-0098,withdrawn,
3774,I-5121,19920217-0098,withdrawn,
3775,I-3750,19920217-0098,not started,
3776,I-933,19920217-0098,completed,3.0
3777,I-5015,19920217-0098,completed,5.0
3778,I-1475,19920217-0098,registered,
3779,I-1678,19920217-0098,registered,
3780,I-4923,19920217-0098,registered,
3781,I-4926,19920217-0098,registered,
3782,I-3602,19931231-0099,withdrawn,
3783,I-3818,19931231-0099,completed,4.0
3784,I-3605,19931231-0099,withdrawn,
3785,I-5400,19931231-0099,registered,
3786,I-3716,19931231-0099,withdrawn,
3787,I-1958,19931231-0099,withdrawn,
3788,I-2383,19931231-0099,withdrawn,
3789,I-370,19931231-0099,registered,
3790,I-3959,19930709-0100,registered,
3791,I-3748,19930709-0100,not started,
3792,I-4281,19930709-0100,withdrawn,
3793,I-4068,19930709-0100,withdrawn,
3794,I-2302,19930709-0100,registered,
3795,I-3441,19930709-0100,not started,
3796,I-729,19930709-0100,not started,
3797,I-5229,19930709-0100,withdrawn,
3798,I-3442,19930709-0100,not started,
3799,I-2622,19930709-0100,completed,4.0
3800,I-3548,19930709-0100,registered,
3801,I-3549,19930709-0100,completed,4.0
3802,I-3550,19930709-0100,registered,
3803,I-4483,19921218-0101,registered,
3804,I-3633,19921218-0101,not started,
3805,I-73,19921218-0101,completed,3.0
3806,I-3641,19921218-0101,not started,
3807,I-3746,19921218-0101,completed,3.0
3808,I-3447,19921218-0101,withdrawn,
3809,I-2931,19921218-0101,completed,4.0
3810,I-3751,19921218-0101,completed,3.0
3811,I-3220,19910404-0102,completed,4.0
3812,I-1337,19910404-0102,withdrawn,
3813,I-3121,19910404-0102,withdrawn,
3814,I-3119,19910404-0102,registered,
3815,I-384,19910404-0102,withdrawn,
3816,I-1974,19910404-0102,registered,
3817,I-2814,19910404-0102,not started,
3818,I-919,19910404-0102,completed,3.0
3819,I-3226,19910404-0102,registered,
3820,I-3431,19910404-0102,registered,
3821,I-3228,19910404-0102,withdrawn,
3822,I-3229,19910404-0102,not started,
3823,I-4375,19910404-0102,completed,4.0
3824,I-2200,19910404-0102,completed,4.0
3825,I-2613,19910404-0102,not started,
3826,I-3336,19910404-0102,not started,
3827,I-3340,19910404-0102,not started,
3828,I-3198,19910403-0103,withdrawn,
3829,I-2893,19910403-0103,not started,
3830,I-2895,19910403-0103,completed,4.0
3831,I-2998,19910403-0103,completed,5.0
3832,I-2480,19910403-0103,withdrawn,
3833,I-3006,19910403-0103,completed,3.0
3834,I-3007,19910403-0103,completed,3.0
3835,I-3009,19910403-0103,not started,
3836,I-5202,19910403-0103,withdrawn,
3837,I-3011,19910403-0103,not started,
3838,I-3013,19910403-0103,withdrawn,
3839,I-165,19910403-0103,not started,
3840,I-1355,19900119-0104,not started,
3841,I-4173,19900119-0104,registered,
3842,I-925,19900119-0104,completed,4.0
3843,I-3648,19900119-0104,registered,
3844,I-4283,19900119-0104,not started,
3845,I-3968,19900119-0104,not started,
3846,I-1999,19900119-0104,completed,5.0
3847,I-4287,19900119-0104,registered,
3848,I-1555,19900307-0105,not started,
3849,I-713,19900307-0105,registered,
3850,I-3223,19900307-0105,not started,
3851,I-1972,19900307-0105,not started,
3852,I-400,19900307-0105,not started,
3853,I-2091,19900307-0105,registered,
3854,I-3539,19900307-0105,withdrawn,
3855,I-89,19900307-0105,registered,
3856,I-1575,19900307-0105,withdrawn,
3857,I-1573,19900307-0105,withdrawn,
3858,I-4077,19900307-0105,registered,
3859,I-5342,19900307-0105,not started,
3860,I-2211,19900307-0105,withdrawn,
3861,I-4286,19900307-0105,not started,
3862,I-1885,19900307-0105,completed,4.0
3863,I-2210,19900307-0105,withdrawn,
3864,I-2207,19900307-0105,registered,
3865,I-4669,19930414-0106,withdrawn,
3866,I-4671,19930414-0106,not started,
3867,I-2907,19930414-0106,withdrawn,
3868,I-2689,19930414-0106,not started,
3869,I-1447,19930414-0106,completed,3.0
3870,I-172,19930414-0106,completed,4.0
3871,I-4788,19930414-0106,registered,
3872,I-4794,19930414-0106,registered,
3873,I-4896,19930414-0106,registered,
3874,I-4899,19930414-0106,withdrawn,
3875,I-4897,19930414-0106,completed,3.0
3876,I-3332,19930414-0106,withdrawn,
3877,I-1526,19920316-0107,completed,4.0
3878,I-3000,19920316-0107,registered,
3879,I-2677,19920316-0107,not started,
3880,I-5197,19920316-0107,withdrawn,
3881,I-4558,19920316-0107,registered,
3882,I-4346,19920316-0107,registered,
3883,I-372,19920316-0107,not started,
3884,I-2801,19920316-0107,completed,4.0
3885,I-1226,19920316-0107,completed,5.0
3886,I-2803,19920316-0107,withdrawn,
3887,I-2797,19920316-0107,completed,4.0
3888,I-2800,19920316-0107,registered,
3889,I-3515,19920316-0107,withdrawn,
3890,I-3518,19920316-0107,registered,
3891,I-4965,19921123-0108,not started,
3892,I-4966,19921123-0108,withdrawn,
3893,I-2667,19921123-0108,completed,5.0
3894,I-1828,19921123-0108,not started,
3895,I-5080,19921123-0108,registered,
3896,I-5081,19921123-0108,completed,3.0
3897,I-5083,19921123-0108,not started,
3898,I-5195,19921123-0108,not started,
3899,I-5406,19921123-0108,completed,3.0
3900,I-5198,19921123-0108,withdrawn,
3901,I-5086,19921123-0108,registered,
3902,I-50,19921123-0108,not started,
3903,I-997,19921123-0108,completed,4.0
3904,I-3510,19921123-0108,registered,
3905,I-1956,19921123-0108,completed,4.0
3906,I-5200,19921123-0108,not started,
3907,I-5201,19921123-0108,completed,5.0
3908,I-5202,19921123-0108,withdrawn,
3909,I-2272,19920917-0109,registered,
3910,I-1121,19920917-0109,not started,
3911,I-798,19920917-0109,not started,
3912,I-2276,19920917-0109,registered,
3913,I-2277,19920917-0109,completed,3.0
3914,I-4042,19920917-0109,not started,
3915,I-3926,19920917-0109,completed,4.0
3916,I-2280,19920917-0109,not started,
3917,I-1536,19920917-0109,withdrawn,
3918,I-2583,19920917-0109,withdrawn,
3919,I-2388,19920917-0109,not started,
3920,I-2390,19920917-0109,not started,
3921,I-2391,19920917-0109,not started,
3922,I-2393,19920917-0109,withdrawn,
3923,I-3391,19930906-0110,registered,
3924,I-3095,19930906-0110,registered,
3925,I-3393,19930906-0110,registered,
3926,I-2674,19930906-0110,withdrawn,
3927,I-1950,19930906-0110,not started,
3928,I-896,19930906-0110,withdrawn,
3929,I-4027,19930906-0110,completed,5.0
3930,I-688,19930906-0110,not started,
3931,I-3505,19930906-0110,not started,
3932,I-1631,19930906-0110,withdrawn,
3933,I-3509,19930906-0110,withdrawn,
3934,I-1942,19930906-0110,registered,
3935,I-4965,19901026-0111,withdrawn,
3936,I-1416,19901026-0111,withdrawn,
3937,I-3089,19901026-0111,withdrawn,
3938,I-883,19901026-0111,withdrawn,
3939,I-1629,19901026-0111,not started,
3940,I-3812,19901026-0111,withdrawn,
3941,I-3199,19901026-0111,not started,
3942,I-1839,19901026-0111,withdrawn,
3943,I-3304,19901026-0111,completed,4.0
3944,I-3305,19901026-0111,not started,
3945,I-3306,19901026-0111,withdrawn,
3946,I-3308,19901026-0111,not started,
3947,I-4323,19900430-0112,completed,3.0
3948,I-1413,19900430-0112,not started,
3949,I-4327,19900430-0112,not started,
3950,I-40,19900430-0112,withdrawn,
3951,I-5194,19900430-0112,withdrawn,
3952,I-4446,19900430-0112,withdrawn,
3953,I-4451,19900430-0112,withdrawn,
3954,I-355,19900430-0112,not started,
3955,I-4240,19900430-0112,withdrawn,
3956,I-4874,19900430-0112,withdrawn,
3957,I-53,19900430-0112,registered,
3958,I-1842,19900430-0112,registered,
3959,I-4558,19900430-0112,registered,
3960,I-4565,19900430-0112,withdrawn,
3961,I-295,19900701-0113,registered,
3962,I-2301,19900701-0113,withdrawn,
3963,I-1986,19900701-0113,registered,
3964,I-2302,19900701-0113,not started,
3965,I-2304,19900701-0113,completed,4.0
3966,I-2305,19900701-0113,completed,4.0
3967,I-2308,19900701-0113,withdrawn,
3968,I-192,19900701-0113,withdrawn,
3969,I-4592,19900701-0113,not started,
3970,I-2413,19900701-0113,completed,3.0
3971,I-2414,19900701-0113,withdrawn,
3972,I-2416,19900701-0113,withdrawn,
3973,I-5135,19900701-0113,withdrawn,
3974,I-1017,19900902-0114,registered,
3975,I-1340,19900902-0114,withdrawn,
3976,I-501,19900902-0114,registered,
3977,I-4272,19900902-0114,registered,
3978,I-603,19900902-0114,not started,
3979,I-4905,19900902-0114,completed,5.0
3980,I-3031,19900902-0114,not started,
3981,I-1345,19900902-0114,completed,3.0
3982,I-4266,19900902-0114,completed,5.0
3983,I-1347,19900902-0114,withdrawn,
3984,I-4811,19900902-0114,registered,
3985,I-5014,19900902-0114,completed,4.0
3986,I-1469,19900902-0114,completed,4.0
3987,I-1467,19900902-0114,withdrawn,
3988,I-1931,19920505-0115,completed,5.0
3989,I-1932,19920505-0115,registered,
3990,I-1935,19920505-0115,not started,
3991,I-142,19920505-0115,withdrawn,
3992,I-2048,19920505-0115,registered,
3993,I-357,19920505-0115,registered,
3994,I-3921,19920505-0115,registered,
3995,I-2167,19920505-0115,completed,5.0
3996,I-5202,19920505-0115,withdrawn,
3997,I-2169,19920505-0115,withdrawn,
3998,I-2687,19920505-0115,registered,
3999,I-483,19900818-0116,withdrawn,
4000,I-71,19900818-0116,not started,
4001,I-4994,19900818-0116,registered,
4002,I-2388,19900818-0116,completed,5.0
4003,I-5113,19900818-0116,completed,3.0
4004,I-3844,19900818-0116,withdrawn,
4005,I-1342,19900818-0116,not started,
4006,I-5116,19900818-0116,completed,4.0
4007,I-5226,19900818-0116,registered,
4008,I-5228,19900818-0116,completed,4.0
4009,I-3032,19900818-0116,registered,
4010,I-510,19900818-0116,completed,5.0
4011,I-3412,19930512-0117,completed,5.0
4012,I-3413,19930512-0117,registered,
4013,I-1537,19930512-0117,withdrawn,
4014,I-3415,19930512-0117,withdrawn,
4015,I-1636,19930512-0117,withdrawn,
4016,I-3420,19930512-0117,registered,
4017,I-3417,19930512-0117,completed,5.0
4018,I-797,19930512-0117,not started,
4019,I-3513,19930512-0117,withdrawn,
4020,I-3414,19930512-0117,withdrawn,
4021,I-911,19930512-0117,withdrawn,
4022,I-3520,19930512-0117,completed,5.0
4023,I-3521,19930512-0117,withdrawn,
4024,I-3522,19930512-0117,completed,4.0
4025,I-1758,19931226-0118,registered,
4026,I-1760,19931226-0118,withdrawn,
4027,I-3839,19931226-0118,not started,
4028,I-1762,19931226-0118,registered,
4029,I-1869,19931226-0118,registered,
4030,I-1870,19931226-0118,not started,
4031,I-1871,19931226-0118,registered,
4032,I-1878,19931226-0118,completed,4.0
4033,I-362,19901011-0119,registered,
4034,I-3003,19901011-0119,withdrawn,
4035,I-5296,19901011-0119,not started,
4036,I-5294,19901011-0119,withdrawn,
4037,I-5295,19901011-0119,not started,
4038,I-5298,19901011-0119,registered,
4039,I-5299,19901011-0119,not started,
4040,I-5297,19901011-0119,completed,3.0
4041,I-5408,19901011-0119,registered,
4042,I-5410,19901011-0119,completed,5.0
4043,I-3009,19901011-0119,withdrawn,
4044,I-4248,19901011-0119,not started,
4045,I-2462,19921127-0120,withdrawn,
4046,I-1623,19921127-0120,completed,5.0
4047,I-3599,19921127-0120,completed,5.0
4048,I-3597,19921127-0120,registered,
4049,I-5295,19921127-0120,completed,5.0
4050,I-1944,19921127-0120,withdrawn,
4051,I-3710,19921127-0120,registered,
4052,I-4242,19921127-0120,completed,5.0
4053,I-983,19920320-0121,withdrawn,
4054,I-984,19920320-0121,withdrawn,
4055,I-987,19920320-0121,not started,
4056,I-34,19920320-0121,not started,
4057,I-986,19920320-0121,not started,
4058,I-990,19920320-0121,withdrawn,
4059,I-458,19920320-0121,withdrawn,
4060,I-991,19920320-0121,withdrawn,
4061,I-1102,19920320-0121,not started,
4062,I-1110,19920320-0121,registered,
4063,I-261,19920320-0121,completed,4.0
4064,I-3295,19920320-0121,withdrawn,
4065,I-5298,19920320-0121,registered,
4066,I-1310,19920320-0121,not started,
4067,I-1638,19920320-0121,registered,
4068,I-1218,19920320-0121,completed,3.0
4069,I-1220,19920320-0121,withdrawn,
4070,I-1227,19920320-0121,registered,
4071,I-2923,19910822-0122,withdrawn,
4072,I-2084,19910822-0122,registered,
4073,I-2711,19910822-0122,registered,
4074,I-2928,19910822-0122,withdrawn,
4075,I-1773,19910822-0122,not started,
4076,I-3033,19910822-0122,not started,
4077,I-3035,19910822-0122,withdrawn,
4078,I-4595,19910822-0122,withdrawn,
4079,I-2514,19910822-0122,not started,
4080,I-3040,19910822-0122,registered,
4081,I-1357,19910822-0122,completed,5.0
4082,I-297,19910822-0122,withdrawn,
4083,I-3041,19910822-0122,completed,3.0
4084,I-674,19900909-0123,registered,
4085,I-1413,19900909-0123,registered,
4086,I-679,19900909-0123,registered,
4087,I-1302,19900909-0123,withdrawn,
4088,I-5089,19900909-0123,withdrawn,
4089,I-789,19900909-0123,not started,
4090,I-791,19900909-0123,not started,
4091,I-795,19900909-0123,not started,
4092,I-898,19900909-0123,withdrawn,
4093,I-899,19900909-0123,registered,
4094,I-165,19900909-0123,registered,
4095,I-901,19900909-0123,not started,
4096,I-1726,19900616-0124,not started,
4097,I-4448,19900616-0124,completed,5.0
4098,I-4339,19900616-0124,not started,
4099,I-2686,19900616-0124,completed,5.0
4100,I-160,19900616-0124,registered,
4101,I-2910,19900616-0124,completed,3.0
4102,I-162,19900616-0124,completed,3.0
4103,I-163,19900616-0124,completed,3.0
4104,I-164,19900616-0124,completed,5.0
4105,I-169,19900616-0124,withdrawn,
